id,kind,text,repr,byte_len,char_len,byte_hex,left_id,right_id,flags,categories,decode_ok,decode_error
275,merge,,b'\xeb\xa7',2,0,eb a7,239,171,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
276,merge,,b'\xed\x99',2,0,ed 99,241,157,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
277,merge,고,'고',3,1,ea b3 a0,271,164,,hangul,True,
278,merge,,b'\xec\xa0',2,0,ec a0,240,164,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
279,merge,화,'화',3,1,ed 99 94,276,152,,hangul,True,
280,merge,,b'\x98\x81',2,0,98 81,156,133,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x98 in position 0: invalid start byte
281,merge,,b'\xeb\x8f',2,0,eb 8f,239,147,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
282,merge,,b'\xea\xb2',2,0,ea b2,238,182,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
283,merge,,b'\xec\x95',2,0,ec 95,240,153,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
284,merge,,b'\xe3\x85',2,0,e3 85,231,137,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
285,merge,,b'\x98\x81\xed\x99\x94',5,0,98 81 ed 99 94,280,279,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x98 in position 0: invalid start byte
286,merge,지,'지',3,1,ec a7 80,273,132,,hangul,True,
287,merge,,b'\xec\x9a',2,0,ec 9a,240,158,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
288,merge,,b'\xea\xb8',2,0,ea b8,238,188,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
289,merge,하,'하',3,1,ed 95 98,264,156,,hangul,True,
290,merge,가,'가',3,1,ea b0 80,265,132,,hangul,True,
291,merge,,b'\xeb\x82',2,0,eb 82,239,134,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
292,merge,,b'\xec\x84',2,0,ec 84,240,136,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
293,merge,,b' \xec\x9e',3,0,20 ec 9e,260,162,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
294,merge,,b'\xac\xeb',2,0,ac eb,176,239,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xac in position 0: invalid start byte
295,merge,,b' \xec\x95',3,0,20 ec 95,260,153,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
296,merge,도,'도',3,1,eb 8f 84,281,136,,hangul,True,
297,merge,,b' \xed',2,0,20 ed,36,241,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xed in position 1: unexpected end of data
298,merge,,b'\xeb\x93',2,0,eb 93,239,151,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
299,merge,,b' \xea',2,0,20 ea,36,238,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xea in position 1: unexpected end of data
300,merge,에,'에',3,1,ec 97 90,270,148,,hangul,True,
301,merge,,b'\xeb\xa6',2,0,eb a6,239,170,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
302,merge,,b' \xec\x9d',3,0,20 ec 9d,260,161,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
303,merge,기,'기',3,1,ea b8 b0,288,180,,hangul,True,
304,merge,한,'한',3,1,ed 95 9c,264,160,,hangul,True,
305,merge, 영화,' 영화',7,3,20 ec 98 81 ed 99 94,260,285,contains_whitespace,hangul;whitespace,True,
306,merge,,b'\x88\xeb',2,0,88 eb,140,239,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x88 in position 0: invalid start byte
307,merge,,b'\xec\x8b',2,0,ec 8b,240,143,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
308,merge,,b'\x96\xb4',2,0,96 b4,154,184,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x96 in position 0: invalid start byte
309,merge,,b'\xb3\xb4',2,0,b3 b4,183,184,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb3 in position 0: invalid start byte
310,merge,의,'의',3,1,ec 9d 98,262,156,,hangul,True,
311,merge,.\n,'.\n',2,2,2e 0a,50,14,contains_whitespace;control_char,control;punct_symbol;whitespace,True,
312,merge,,b'\xeb\xa1',2,0,eb a1,239,165,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
313,merge,은,'은',3,1,ec 9d 80,262,132,,hangul,True,
314,merge,ㅋ,'ㅋ',3,1,e3 85 8b,284,143,,hangul,True,
315,merge,,b' \xec\x97',3,0,20 ec 97,260,155,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
316,merge,,b'\xeb\x8d',2,0,eb 8d,239,145,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
317,merge,,b'\x9d\xbc',2,0,9d bc,161,192,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x9d in position 0: invalid start byte
318,merge,을,'을',3,1,ec 9d 84,262,136,,hangul,True,
319,merge,게,'게',3,1,ea b2 8c,282,144,,hangul,True,
320,merge,나,'나',3,1,eb 82 98,291,156,,hangul,True,
321,merge,서,'서',3,1,ec 84 9c,292,160,,hangul,True,
322,merge, 이,' 이',4,2,20 ec 9d b4,302,184,contains_whitespace,hangul;whitespace,True,
323,merge,,b' \xeb\xa7',3,0,20 eb a7,261,171,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
324,merge,,b'\xec\x8a',2,0,ec 8a,240,142,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
325,merge,로,'로',3,1,eb a1 9c,312,160,,hangul,True,
326,merge,요,'요',3,1,ec 9a 94,287,152,,hangul,True,
327,merge,어,'어',3,1,ec 96 b4,240,308,,hangul,True,
328,merge,만,'만',3,1,eb a7 8c,275,144,,hangul,True,
329,merge,,b' \xeb\x82',3,0,20 eb 82,261,134,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
330,merge,라,'라',3,1,eb 9d bc,239,317,,hangul,True,
331,merge,,b' \xec\xa0',3,0,20 ec a0,260,164,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
332,merge,리,'리',3,1,eb a6 ac,301,176,,hangul,True,
333,merge,,b'\xb7\xb8',2,0,b7 b8,187,188,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb7 in position 0: invalid start byte
334,merge,들,'들',3,1,eb 93 a4,298,168,,hangul,True,
335,merge,,b'\xea\xb1',2,0,ea b1,238,181,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
336,merge,니,'니',3,1,eb 8b 88,263,140,,hangul,True,
337,merge,,b'\xeb\xa5',2,0,eb a5,239,169,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
338,merge,아,'아',3,1,ec 95 84,283,136,,hangul,True,
339,merge,,b'\xeb\xa0',2,0,eb a0,239,164,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
340,merge,,b'\xeb\xa9',2,0,eb a9,239,173,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
341,merge,인,'인',3,1,ec 9d b8,262,188,,hangul,True,
342,merge,,b'\xec\x9c',2,0,ec 9c,240,160,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
343,merge,,b'\xac\xb4',2,0,ac b4,176,184,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xac in position 0: invalid start byte
344,merge,,b' \xea\xb0',3,0,20 ea b0,36,265,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
345,merge,,b'\xaf\xb8',2,0,af b8,179,188,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xaf in position 0: invalid start byte
346,merge,데,'데',3,1,eb 8d b0,316,180,,hangul,True,
347,merge,ㅋㅋ,'ㅋㅋ',6,2,e3 85 8b e3 85 8b,314,314,,hangul,True,
348,merge,,b'\xeb\x84',2,0,eb 84,239,136,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
349,merge, 아,' 아',4,2,20 ec 95 84,295,136,contains_whitespace,hangul;whitespace,True,
350,merge,,b'\x8c\x80',2,0,8c 80,144,132,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x8c in position 0: invalid start byte
351,merge,,b' \xec\xa7',3,0,20 ec a7,260,171,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
352,merge,,b'\xeb\x9f',2,0,eb 9f,239,163,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
353,merge,,b'\n\xec',2,0,0a ec,14,240,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xec in position 1: unexpected end of data
354,merge,,b'\xea\xb5',2,0,ea b5,238,185,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
355,merge,해,'해',3,1,ed 95 b4,264,184,,hangul,True,
356,merge,면,'면',3,1,eb a9 b4,340,184,,hangul,True,
357,merge, 보,' 보',4,2,20 eb b3 b4,261,309,contains_whitespace,hangul;whitespace,True,
358,merge,,b' \xec\x8b',3,0,20 ec 8b,260,143,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
359,merge, 그,' 그',4,2,20 ea b7 b8,299,333,contains_whitespace,hangul;whitespace,True,
360,merge,,b'\xec\x98',2,0,ec 98,240,156,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
361,merge,,b'\xec\x83',2,0,ec 83,240,135,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
362,merge,,b'\xea\xb9',2,0,ea b9,238,189,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
363,merge,,b'\xeb\xb0',2,0,eb b0,239,180,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
364,merge,,b' \xeb\xaa',3,0,20 eb aa,261,174,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
365,merge,시,'시',3,1,ec 8b 9c,307,160,,hangul,True,
366,merge,점,'점',3,1,ec a0 90,278,148,,hangul,True,
367,merge,영화,'영화',6,2,ec 98 81 ed 99 94,240,285,,hangul,True,
368,merge,,b'\x88\x98',2,0,88 98,140,156,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x88 in position 0: invalid start byte
369,merge,다.,'다.',4,2,eb 8b a4 2e,268,50,,hangul;punct_symbol,True,
370,merge,음,'음',3,1,ec 9d 8c,262,144,,hangul,True,
371,merge,스,'스',3,1,ec 8a a4,324,168,,hangul,True,
372,merge,,b' \xeb\x8b',3,0,20 eb 8b,261,143,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
373,merge,...,'...',3,3,2e 2e 2e,266,50,repeated_run,punct_symbol,True,
374,merge,보,'보',3,1,eb b3 b4,239,309,,hangul,True,
375,merge,,b'\xeb\x9e',2,0,eb 9e,239,162,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
376,merge,,b' \xeb\xb0',3,0,20 eb b0,261,180,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
377,merge,,b'\xa3\xbc',2,0,a3 bc,167,192,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xa3 in position 0: invalid start byte
378,merge,으,'으',3,1,ec 9c bc,342,192,,hangul,True,
379,merge,네,'네',3,1,eb 84 a4,348,168,,hangul,True,
380,merge,,b' \xec\x9e\xac\xeb',5,0,20 ec 9e ac eb,293,294,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 4: unexpected end of data
381,merge,말,'말',3,1,eb a7 90,275,148,,hangul,True,
382,merge,를,'를',3,1,eb a5 bc,337,192,,hangul,True,
383,merge,,b' \xec\xa2',3,0,20 ec a2,260,166,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
384,merge,!!,'!!',2,2,21 21,37,37,,punct_symbol,True,
385,merge,거,'거',3,1,ea b1 b0,335,180,,hangul,True,
386,merge,,b'\xeb\xb6',2,0,eb b6,239,186,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
387,merge,,b' \xec\x82',3,0,20 ec 82,260,134,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
388,merge,다.\n,'다.\n',5,3,eb 8b a4 2e 0a,268,311,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
389,merge,,b'\xec\xa4',2,0,ec a4,240,168,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
390,merge,대,'대',3,1,eb 8c 80,239,350,,hangul,True,
391,merge,,b'\x88\xeb\xac\xb4',4,0,88 eb ac b4,306,343,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x88 in position 0: invalid start byte
392,merge,자,'자',3,1,ec 9e 90,274,148,,hangul,True,
393,merge,는데,'는데',6,2,eb 8a 94 eb 8d b0,272,346,,hangul,True,
394,merge,,b'\xec\x82',2,0,ec 82,240,134,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
395,merge,정,'정',3,1,ec a0 95,278,153,,hangul,True,
396,merge,,b' \xeb\x84',3,0,20 eb 84,261,136,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
397,merge,,b' \xeb\xb3',3,0,20 eb b3,261,183,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
398,merge,,b'\xec\x9b',2,0,ec 9b,240,159,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
399,merge,까,'까',3,1,ea b9 8c,362,144,,hangul,True,
400,merge,마,'마',3,1,eb a7 88,275,140,,hangul,True,
401,merge,없,'없',3,1,ec 97 86,270,138,,hangul,True,
402,merge,다\n,'다\n',4,2,eb 8b a4 0a,268,14,contains_whitespace;control_char,control;hangul;whitespace,True,
403,merge,,b'\xec\x99',2,0,ec 99,240,157,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
404,merge,우,'우',3,1,ec 9a b0,287,180,,hangul,True,
405,merge,었,'었',3,1,ec 97 88,270,140,,hangul,True,
406,merge, 좋,' 좋',4,2,20 ec a2 8b,383,143,contains_whitespace,hangul;whitespace,True,
407,merge,,b'\xec\xb2',2,0,ec b2,240,182,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
408,merge, 나,' 나',4,2,20 eb 82 98,329,156,contains_whitespace,hangul;whitespace,True,
409,merge, 없,' 없',4,2,20 ec 97 86,315,138,contains_whitespace,hangul;whitespace,True,
410,merge,,b' \xeb\xb4',3,0,20 eb b4,261,184,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
411,merge, 하,' 하',4,2,20 ed 95 98,36,289,contains_whitespace,hangul;whitespace,True,
412,merge,야,'야',3,1,ec 95 bc,283,192,,hangul,True,
413,merge,,b'\xeb\xb2',2,0,eb b2,239,182,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
414,merge,,b'\xeb\xb3',2,0,eb b3,239,183,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
415,merge,수,'수',3,1,ec 88 98,240,368,,hangul,True,
416,merge, 다,' 다',4,2,20 eb 8b a4,372,168,contains_whitespace,hangul;whitespace,True,
417,merge,적,'적',3,1,ec a0 81,278,133,,hangul,True,
418,merge,,b'\xed\x96',2,0,ed 96,241,154,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
419,merge,,b'\xec\xb9',2,0,ec b9,240,189,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
420,merge,것,'것',3,1,ea b2 83,282,135,,hangul,True,
421,merge,있,'있',3,1,ec 9e 88,274,140,,hangul,True,
422,merge,진,'진',3,1,ec a7 84,273,136,,hangul,True,
423,merge,작,'작',3,1,ec 9e 91,274,149,,hangul,True,
424,merge,,b'\xb5\x9c',2,0,b5 9c,185,160,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb5 in position 0: invalid start byte
425,merge,장,'장',3,1,ec 9e a5,274,169,,hangul,True,
426,merge,,b'\xeb\xaa',2,0,eb aa,239,174,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
427,merge,....,'....',4,4,2e 2e 2e 2e,266,266,repeated_run,punct_symbol,True,
428,merge,주,'주',3,1,ec a3 bc,240,377,,hangul,True,
429,merge,,b' \xec\x83',3,0,20 ec 83,260,135,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
430,merge, 정,' 정',4,2,20 ec a0 95,331,153,contains_whitespace,hangul;whitespace,True,
431,merge, 있,' 있',4,2,20 ec 9e 88,293,140,contains_whitespace,hangul;whitespace,True,
432,merge,으로,'으로',6,2,ec 9c bc eb a1 9c,378,325,,hangul,True,
433,merge,상,'상',3,1,ec 83 81,361,133,,hangul,True,
434,merge,전,'전',3,1,ec a0 84,278,136,,hangul,True,
435,merge,,b'\xb0\x8c',2,0,b0 8c,180,144,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb0 in position 0: invalid start byte
436,merge,지만,'지만',6,2,ec a7 80 eb a7 8c,286,328,,hangul,True,
437,merge,하고,'하고',6,2,ed 95 98 ea b3 a0,289,277,,hangul,True,
438,merge,,b'\x90\xeb\x8f',3,0,90 eb 8f,148,281,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x90 in position 0: invalid start byte
439,merge,,b'\xed\x98',2,0,ed 98,241,156,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
440,merge,짜,'짜',3,1,ec a7 9c,273,160,,hangul,True,
441,merge,과,'과',3,1,ea b3 bc,271,192,,hangul,True,
442,merge,간,'간',3,1,ea b0 84,265,136,,hangul,True,
443,merge,,b'\x8f\x89',2,0,8f 89,147,141,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x8f in position 0: invalid start byte
444,merge,,b'\xac\xeb\x9e',3,0,ac eb 9e,294,162,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xac in position 0: invalid start byte
445,merge,ㅠ,'ㅠ',3,1,e3 85 a0,284,164,,hangul,True,
446,merge, 연,' 연',4,2,20 ec 97 b0,315,180,contains_whitespace,hangul;whitespace,True,
447,merge,,b' \xec\x99',3,0,20 ec 99,260,157,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
448,merge,,b' \xec\x8a',3,0,20 ec 8a,260,142,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
449,merge,,b'\x86\x8c',2,0,86 8c,138,144,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x86 in position 0: invalid start byte
450,merge,,b' \xeb\x93',3,0,20 eb 93,261,151,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
451,merge,런,'런',3,1,eb 9f b0,352,180,,hangul,True,
452,merge, 너무,' 너무',7,3,20 eb 84 88 eb ac b4,396,391,contains_whitespace,hangul;whitespace,True,
453,merge,내,'내',3,1,eb 82 b4,291,184,,hangul,True,
454,merge,,b'\xeb\x85',2,0,eb 85,239,137,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
455,merge, 어,' 어',4,2,20 ec 96 b4,260,308,contains_whitespace,hangul;whitespace,True,
456,merge,,b' \xec\x98',3,0,20 ec 98,260,156,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
457,merge,,b'\xed\x83',2,0,ed 83,241,135,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
458,merge, 만,' 만',4,2,20 eb a7 8c,323,144,contains_whitespace,hangul;whitespace,True,
459,merge,,b'\xeb\x94',2,0,eb 94,239,152,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
460,merge,그,'그',3,1,ea b7 b8,238,333,,hangul,True,
461,merge, 재미,' 재미',7,3,20 ec 9e ac eb af b8,380,345,contains_whitespace,hangul;whitespace,True,
462,merge,드,'드',3,1,eb 93 9c,298,160,,hangul,True,
463,merge,에서,'에서',6,2,ec 97 90 ec 84 9c,300,321,,hangul,True,
464,merge,,b'\xb9\x84',2,0,b9 84,189,136,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb9 in position 0: invalid start byte
465,merge,,b'\xed\x9e',2,0,ed 9e,241,162,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
